82400 gen's fitness  :  2700.76
82500 gen's fitness  :  2700.43
82600 gen's fitness  :  2700.76
82700 gen's fitness  :  2700.76
82800 gen's fitness  :  2700.76
82900 gen's fitness  :  2700
83000 gen's fitness  :  2700
83100 gen's fitness  :  2699.97
83200 gen's fitness  :  2699.78
83300 gen's fitness  :  2695.41
83400 gen's fitness  :  2699.58
83500 gen's fitness  :  2699.58
83600 gen's fitness  :  2699.58
83700 gen's fitness  :  2699.58
83800 gen's fitness  :  2695.08
83900 gen's fitness  :  2696.89
84000 gen's fitness  :  2696.89
84100 gen's fitness  :  2695.29
84200 gen's fitness  :  2694.06
84300 gen's fitness  :  2696.57
84400 gen's fitness  :  2696.57
84500 gen's fitness  :  2694.44
84600 gen's fitness  :  2696.57
84700 gen's fitness  :  2696.57
84800 gen's fitness  :  2693.25
84900 gen's fitness  :  2694.42
85000 gen's fitness  :  2694.42
85100 gen's fitness  :  2694.42
85200 gen's fitness  :  2693.9
85300 gen's fitness  :  2692.1
85400 gen's fitness  :  2694.09
85500 gen's fitness  :  2688.83
85600 gen's fitness  :  2687.98
85700 gen's fitness  :  2688.83
85800 gen's fitness  :  2688.83
85900 gen's fitness  :  2686.83
86000 gen's fitness  :  2688.83
86100 gen's fitness  :  2688.83
86200 gen's fitness  :  2688.83
86300 gen's fitness  :  2688.83
86400 gen's fitness  :  2688.83
86500 gen's fitness  :  2688.83
86600 gen's fitness  :  2688.38
86700 gen's fitness  :  2688.55
86800 gen's fitness  :  2688.83
86900 gen's fitness  :  2688.83
87000 gen's fitness  :  2687.02
87100 gen's fitness  :  2688.61
87200 gen's fitness  :  2687.14
87300 gen's fitness  :  2688.83
87400 gen's fitness  :  2687.94
87500 gen's fitness  :  2688.83
87600 gen's fitness  :  2688.64
87700 gen's fitness  :  2687.77
87800 gen's fitness  :  2688.31
87900 gen's fitness  :  2687.13
88000 gen's fitness  :  2687.96
88100 gen's fitness  :  2687.96
88200 gen's fitness  :  2687.96
88300 gen's fitness  :  2687.54
88400 gen's fitness  :  2687.96
88500 gen's fitness  :  2687.96
88600 gen's fitness  :  2687.96
88700 gen's fitness  :  2686.69
88800 gen's fitness  :  2687.96
88900 gen's fitness  :  2686.07
89000 gen's fitness  :  2687.96
89100 gen's fitness  :  2686.74
89200 gen's fitness  :  2684.86
89300 gen's fitness  :  2687.96
89400 gen's fitness  :  2687.96
89500 gen's fitness  :  2685.17
89600 gen's fitness  :  2686.44
89700 gen's fitness  :  2687.96
89800 gen's fitness  :  2687.96
89900 gen's fitness  :  2687.96
90000 gen's fitness  :  2687.41
90100 gen's fitness  :  2685.28
90200 gen's fitness  :  2687.13
90300 gen's fitness  :  2687.96
90400 gen's fitness  :  2687.96
90500 gen's fitness  :  2687.96
90600 gen's fitness  :  2687.96
90700 gen's fitness  :  2687.96
90800 gen's fitness  :  2687.96
90900 gen's fitness  :  2687.96
91000 gen's fitness  :  2687.82
91100 gen's fitness  :  2687.96
91200 gen's fitness  :  2686.67
91300 gen's fitness  :  2686.67
91400 gen's fitness  :  2685.4
91500 gen's fitness  :  2686.67
91600 gen's fitness  :  2684.91
91700 gen's fitness  :  2684.91
91800 gen's fitness  :  2666.02
91900 gen's fitness  :  2684.83
92000 gen's fitness  :  2683.85
92100 gen's fitness  :  2683.96
92200 gen's fitness  :  2684.91
92300 gen's fitness  :  2684.91
92400 gen's fitness  :  2684.91
92500 gen's fitness  :  2682.1
92600 gen's fitness  :  2683.69
92700 gen's fitness  :  2683.69
92800 gen's fitness  :  2683.69
92900 gen's fitness  :  2683.69
93000 gen's fitness  :  2680.92
93100 gen's fitness  :  2683.69
93200 gen's fitness  :  2682.46
93300 gen's fitness  :  2683.69
93400 gen's fitness  :  2682.89
93500 gen's fitness  :  2683.69
93600 gen's fitness  :  2683.69
93700 gen's fitness  :  2683.69
93800 gen's fitness  :  2683.69
93900 gen's fitness  :  2683.69
94000 gen's fitness  :  2683.66
94100 gen's fitness  :  2683.69
94200 gen's fitness  :  2683.69
94300 gen's fitness  :  2683.69
94400 gen's fitness  :  2679.32
94500 gen's fitness  :  2683.69
94600 gen's fitness  :  2683.69
94700 gen's fitness  :  2683.69
94800 gen's fitness  :  2683.69
94900 gen's fitness  :  2683.69
95000 gen's fitness  :  2683.69
95100 gen's fitness  :  2683.69
95200 gen's fitness  :  2682.75
95300 gen's fitness  :  2682.75
95400 gen's fitness  :  2682.75
95500 gen's fitness  :  2682.04
95600 gen's fitness  :  2682.75
95700 gen's fitness  :  2682.75
95800 gen's fitness  :  2682.49
95900 gen's fitness  :  2682.75
96000 gen's fitness  :  2682.75
96100 gen's fitness  :  2682.75
96200 gen's fitness  :  2682.75
96300 gen's fitness  :  2682.75
96400 gen's fitness  :  2682.75
96500 gen's fitness  :  2681.05
96600 gen's fitness  :  2681.99
96700 gen's fitness  :  2682.14
96800 gen's fitness  :  2682.75
96900 gen's fitness  :  2682.75
97000 gen's fitness  :  2682.75
97100 gen's fitness  :  2680.48
97200 gen's fitness  :  2680.25
97300 gen's fitness  :  2682.75
97400 gen's fitness  :  2682.75
97500 gen's fitness  :  2682.75
97600 gen's fitness  :  2682.75
97700 gen's fitness  :  2682.73
97800 gen's fitness  :  2682.75
97900 gen's fitness  :  2681.17
98000 gen's fitness  :  2681.17
98100 gen's fitness  :  2681.17
98200 gen's fitness  :  2681.17
98300 gen's fitness  :  2680.04
98400 gen's fitness  :  2681.17
98500 gen's fitness  :  2681.17
98600 gen's fitness  :  2681.17
98700 gen's fitness  :  2681.17
98800 gen's fitness  :  2675.23
98900 gen's fitness  :  2681.17
99000 gen's fitness  :  2681.17
99100 gen's fitness  :  2678.76
99200 gen's fitness  :  2680.7
99300 gen's fitness  :  2678.57
99400 gen's fitness  :  2680.7
99500 gen's fitness  :  2680.7
99600 gen's fitness  :  2680.7
99700 gen's fitness  :  2680.2
99800 gen's fitness  :  2680.7
99900 gen's fitness  :  2680.7
100000 gen's fitness  :  2679.68
100100 gen's fitness  :  2680.2
100200 gen's fitness  :  2680.28
100300 gen's fitness  :  2679.98
100400 gen's fitness  :  2676.5
100500 gen's fitness  :  2679.64
100600 gen's fitness  :  2677.91
100700 gen's fitness  :  2680.59
100800 gen's fitness  :  2680.59
100900 gen's fitness  :  2674.94
101000 gen's fitness  :  2676.53
101100 gen's fitness  :  2676.53
101200 gen's fitness  :  2674.57
101300 gen's fitness  :  2676.53
101400 gen's fitness  :  2676.53
101500 gen's fitness  :  2676.53
101600 gen's fitness  :  2676.46
101700 gen's fitness  :  2676.08
101800 gen's fitness  :  2676.48
101900 gen's fitness  :  2676.48
102000 gen's fitness  :  2676.48
102100 gen's fitness  :  2676.48
102200 gen's fitness  :  2676.29
102300 gen's fitness  :  2676.48
102400 gen's fitness  :  2676.48
102500 gen's fitness  :  2673.35
102600 gen's fitness  :  2676.48
102700 gen's fitness  :  2676.45
102800 gen's fitness  :  2676.45
102900 gen's fitness  :  2674.02
103000 gen's fitness  :  2675.81
103100 gen's fitness  :  2671.98
103200 gen's fitness  :  2675.81
103300 gen's fitness  :  2674.92
103400 gen's fitness  :  2674.92
103500 gen's fitness  :  2674.9
103600 gen's fitness  :  2673.88
103700 gen's fitness  :  2673.88
103800 gen's fitness  :  2673.88
103900 gen's fitness  :  2673.88
104000 gen's fitness  :  2673.19
104100 gen's fitness  :  2673.19
104200 gen's fitness  :  2672.37
104300 gen's fitness  :  2673.19
104400 gen's fitness  :  2671.7
104500 gen's fitness  :  2673.19
104600 gen's fitness  :  2673.19
104700 gen's fitness  :  2673.19
104800 gen's fitness  :  2673.19
104900 gen's fitness  :  2673.19
105000 gen's fitness  :  2673.19
105100 gen's fitness  :  2673.19
105200 gen's fitness  :  2673.19
105300 gen's fitness  :  2673.19
105400 gen's fitness  :  2673.05
105500 gen's fitness  :  2667.45
105600 gen's fitness  :  2673.19
105700 gen's fitness  :  2668.04
105800 gen's fitness  :  2673.17
105900 gen's fitness  :  2673.19
106000 gen's fitness  :  2673.19
106100 gen's fitness  :  2673.19
106200 gen's fitness  :  2673.19
106300 gen's fitness  :  2672.76
106400 gen's fitness  :  2672.95
106500 gen's fitness  :  2671.79
106600 gen's fitness  :  2673.01
106700 gen's fitness  :  2672.12
106800 gen's fitness  :  2670.22
106900 gen's fitness  :  2673.01
107000 gen's fitness  :  2673.01
107100 gen's fitness  :  2673.01
107200 gen's fitness  :  2673.01
107300 gen's fitness  :  2673.01
107400 gen's fitness  :  2673.01
107500 gen's fitness  :  2673.01
107600 gen's fitness  :  2671.19
107700 gen's fitness  :  2673.01
107800 gen's fitness  :  2673.01
107900 gen's fitness  :  2673.01
108000 gen's fitness  :  2673.01
108100 gen's fitness  :  2672.95
108200 gen's fitness  :  2668.64
108300 gen's fitness  :  2672.2
108400 gen's fitness  :  2673.01
108500 gen's fitness  :  2672.39
108600 gen's fitness  :  2673.01
108700 gen's fitness  :  2672.58
108800 gen's fitness  :  2672.94
108900 gen's fitness  :  2673.01
109000 gen's fitness  :  2667.33
109100 gen's fitness  :  2668.65
109200 gen's fitness  :  2671.97
109300 gen's fitness  :  2672.47
109400 gen's fitness  :  2672.12
109500 gen's fitness  :  2672.47
109600 gen's fitness  :  2666.38
109700 gen's fitness  :  2672.47
109800 gen's fitness  :  2672.47
109900 gen's fitness  :  2672.47
110000 gen's fitness  :  2672.47
110100 gen's fitness  :  2669.75
110200 gen's fitness  :  2672.01
110300 gen's fitness  :  2671.12
110400 gen's fitness  :  2672.01
110500 gen's fitness  :  2672.01
110600 gen's fitness  :  2672.01
110700 gen's fitness  :  2672.01
110800 gen's fitness  :  2672.01
110900 gen's fitness  :  2672.01
111000 gen's fitness  :  2672.01
111100 gen's fitness  :  2672.01
111200 gen's fitness  :  2671.71
111300 gen's fitness  :  2672.01
111400 gen's fitness  :  2668.46
111500 gen's fitness  :  2671.59
111600 gen's fitness  :  2672.01
111700 gen's fitness  :  2672.01
111800 gen's fitness  :  2671.68
111900 gen's fitness  :  2672.01
112000 gen's fitness  :  2672.01
112100 gen's fitness  :  2672.01
112200 gen's fitness  :  2672.01
112300 gen's fitness  :  2671.67
112400 gen's fitness  :  2672.01
112500 gen's fitness  :  2669.65
112600 gen's fitness  :  2669.01
112700 gen's fitness  :  2672.01
112800 gen's fitness  :  2672.01
112900 gen's fitness  :  2670.15
113000 gen's fitness  :  2669.75
113100 gen's fitness  :  2672.01
113200 gen's fitness  :  2672.01
113300 gen's fitness  :  2671.73
113400 gen's fitness  :  2671.97
113500 gen's fitness  :  2672.01
113600 gen's fitness  :  2672.01
113700 gen's fitness  :  2671.82
113800 gen's fitness  :  2672.01
113900 gen's fitness  :  2672.01
114000 gen's fitness  :  2669.75
114100 gen's fitness  :  2670.7
114200 gen's fitness  :  2668.99
114300 gen's fitness  :  2672.01
114400 gen's fitness  :  2672.01
114500 gen's fitness  :  2672.01
114600 gen's fitness  :  2671.99
114700 gen's fitness  :  2671.99
114800 gen's fitness  :  2671.99
114900 gen's fitness  :  2671.99
115000 gen's fitness  :  2671.99
115100 gen's fitness  :  2671.99
115200 gen's fitness  :  2671.99
115300 gen's fitness  :  2668.86
115400 gen's fitness  :  2670.1
115500 gen's fitness  :  2671.99
115600 gen's fitness  :  2671.99
115700 gen's fitness  :  2671.99
115800 gen's fitness  :  2671.99
115900 gen's fitness  :  2668.52
116000 gen's fitness  :  2671.66
116100 gen's fitness  :  2669.74
116200 gen's fitness  :  2671.99
116300 gen's fitness  :  2671.99
116400 gen's fitness  :  2671.99
116500 gen's fitness  :  2671.99
116600 gen's fitness  :  2671.99
116700 gen's fitness  :  2665.9
116800 gen's fitness  :  2666.85
116900 gen's fitness  :  2671.99
117000 gen's fitness  :  2671.19
117100 gen's fitness  :  2671.99
117200 gen's fitness  :  2671.64
117300 gen's fitness  :  2671.64
117400 gen's fitness  :  2671.64
117500 gen's fitness  :  2671.64
117600 gen's fitness  :  2671.64
117700 gen's fitness  :  2671.64
117800 gen's fitness  :  2671.14
117900 gen's fitness  :  2669.82
118000 gen's fitness  :  2670.55
118100 gen's fitness  :  2670.55
118200 gen's fitness  :  2670.55
118300 gen's fitness  :  2670.48
118400 gen's fitness  :  2669.56
118500 gen's fitness  :  2670.51
118600 gen's fitness  :  2666.42
118700 gen's fitness  :  2668.95
118800 gen's fitness  :  2670.51
118900 gen's fitness  :  2670.51
119000 gen's fitness  :  2669.37
119100 gen's fitness  :  2669.37
119200 gen's fitness  :  2669.37
119300 gen's fitness  :  2669.11
119400 gen's fitness  :  2669.37
119500 gen's fitness  :  2669.37
119600 gen's fitness  :  2668.95
119700 gen's fitness  :  2668.45
119800 gen's fitness  :  2666
119900 gen's fitness  :  2666
120000 gen's fitness  :  2666
120100 gen's fitness  :  2666
120200 gen's fitness  :  2666
120300 gen's fitness  :  2666
120400 gen's fitness  :  2666
120500 gen's fitness  :  2666
120600 gen's fitness  :  2666
120700 gen's fitness  :  2666
120800 gen's fitness  :  2666
120900 gen's fitness  :  2666
121000 gen's fitness  :  2666
121100 gen's fitness  :  2663.99
121200 gen's fitness  :  2663.55
121300 gen's fitness  :  2663.12
121400 gen's fitness  :  2663.12
121500 gen's fitness  :  2663.12
121600 gen's fitness  :  2662.23
121700 gen's fitness  :  2663.12
121800 gen's fitness  :  2663.12
121900 gen's fitness  :  2659.2
122000 gen's fitness  :  2659.02
122100 gen's fitness  :  2663.12
122200 gen's fitness  :  2662.23
122300 gen's fitness  :  2663.12
122400 gen's fitness  :  2663.12
122500 gen's fitness  :  2662.77
122600 gen's fitness  :  2663.12
122700 gen's fitness  :  2663.12
122800 gen's fitness  :  2663.12
122900 gen's fitness  :  2659.65
123000 gen's fitness  :  2663.12
123100 gen's fitness  :  2662.91
123200 gen's fitness  :  2662.91
123300 gen's fitness  :  2662.91
123400 gen's fitness  :  2662.91
123500 gen's fitness  :  2662.91
123600 gen's fitness  :  2660.48
123700 gen's fitness  :  2660.48
123800 gen's fitness  :  2660.48
123900 gen's fitness  :  2659.58
124000 gen's fitness  :  2660.19
124100 gen's fitness  :  2660.31
124200 gen's fitness  :  2660.31
124300 gen's fitness  :  2659.79
124400 gen's fitness  :  2660.31
124500 gen's fitness  :  2660.31
124600 gen's fitness  :  2660.31
124700 gen's fitness  :  2660.31
124800 gen's fitness  :  2660.31
124900 gen's fitness  :  2659.89
125000 gen's fitness  :  2660.31
125100 gen's fitness  :  2660.31
125200 gen's fitness  :  2660.31
125300 gen's fitness  :  2660.31
125400 gen's fitness  :  2660.31
125500 gen's fitness  :  2658.19
125600 gen's fitness  :  2660.31
125700 gen's fitness  :  2660.31
125800 gen's fitness  :  2660.31
125900 gen's fitness  :  2660.31
126000 gen's fitness  :  2660.31
126100 gen's fitness  :  2660.31
126200 gen's fitness  :  2660.31
126300 gen's fitness  :  2660.06
126400 gen's fitness  :  2660.31
126500 gen's fitness  :  2660.31
126600 gen's fitness  :  2660.31
126700 gen's fitness  :  2660.31
126800 gen's fitness  :  2660.31
126900 gen's fitness  :  2654.14
127000 gen's fitness  :  2660.31
127100 gen's fitness  :  2660.31
127200 gen's fitness  :  2657.52
127300 gen's fitness  :  2660.31
127400 gen's fitness  :  2659.99
127500 gen's fitness  :  2660.31
127600 gen's fitness  :  2660.31
127700 gen's fitness  :  2660.31
127800 gen's fitness  :  2660.3
127900 gen's fitness  :  2658.46
128000 gen's fitness  :  2656.77
128100 gen's fitness  :  2660.31
128200 gen's fitness  :  2660.31
128300 gen's fitness  :  2660.31
128400 gen's fitness  :  2659.99
128500 gen's fitness  :  2659.32
128600 gen's fitness  :  2660.31
128700 gen's fitness  :  2658.09
128800 gen's fitness  :  2660.19
128900 gen's fitness  :  2658.26
129000 gen's fitness  :  2660.31
129100 gen's fitness  :  2660.31
129200 gen's fitness  :  2660.31
129300 gen's fitness  :  2660.2
129400 gen's fitness  :  2660.2
129500 gen's fitness  :  2660.2
129600 gen's fitness  :  2660.2
129700 gen's fitness  :  2660.2
129800 gen's fitness  :  2659.83
129900 gen's fitness  :  2660.2
130000 gen's fitness  :  2660.2
130100 gen's fitness  :  2657.63
130200 gen's fitness  :  2659.31
130300 gen's fitness  :  2660.2
130400 gen's fitness  :  2658.51
130500 gen's fitness  :  2660.2
130600 gen's fitness  :  2660.2
130700 gen's fitness  :  2660.2
130800 gen's fitness  :  2660.2
130900 gen's fitness  :  2660.2
131000 gen's fitness  :  2660.2
131100 gen's fitness  :  2660.2
131200 gen's fitness  :  2660.2
131300 gen's fitness  :  2660.2
131400 gen's fitness  :  2659.55
131500 gen's fitness  :  2659.55
131600 gen's fitness  :  2659.55
131700 gen's fitness  :  2659.55
131800 gen's fitness  :  2656.76
131900 gen's fitness  :  2659.55
132000 gen's fitness  :  2658.68
132100 gen's fitness  :  2659.55
132200 gen's fitness  :  2656.94
132300 gen's fitness  :  2656.94
132400 gen's fitness  :  2655.86
132500 gen's fitness  :  2656.94
132600 gen's fitness  :  2656.94
132700 gen's fitness  :  2656.94
132800 gen's fitness  :  2656.94
132900 gen's fitness  :  2655.71
133000 gen's fitness  :  2656.94
133100 gen's fitness  :  2655.69
133200 gen's fitness  :  2651.24
133300 gen's fitness  :  2654.58
133400 gen's fitness  :  2655.69
133500 gen's fitness  :  2655.39
133600 gen's fitness  :  2655.69
133700 gen's fitness  :  2655.69
133800 gen's fitness  :  2654.77
133900 gen's fitness  :  2655.69
134000 gen's fitness  :  2655.48
134100 gen's fitness  :  2654.47
134200 gen's fitness  :  2655.69
134300 gen's fitness  :  2655.69
134400 gen's fitness  :  2655.69
134500 gen's fitness  :  2655.69
134600 gen's fitness  :  2655.57
134700 gen's fitness  :  2655.69
134800 gen's fitness  :  2655.69
134900 gen's fitness  :  2655.01
135000 gen's fitness  :  2653.09
135100 gen's fitness  :  2655.69
135200 gen's fitness  :  2655.69
135300 gen's fitness  :  2654.97
135400 gen's fitness  :  2655.69
135500 gen's fitness  :  2655.69
135600 gen's fitness  :  2655.69
135700 gen's fitness  :  2655.69
135800 gen's fitness  :  2655.69
135900 gen's fitness  :  2653.84
136000 gen's fitness  :  2654.89
136100 gen's fitness  :  2655.69
136200 gen's fitness  :  2653.44
136300 gen's fitness  :  2655.69
136400 gen's fitness  :  2655.44
136500 gen's fitness  :  2655.69
136600 gen's fitness  :  2655.69
136700 gen's fitness  :  2655.69
136800 gen's fitness  :  2655.36
136900 gen's fitness  :  2651.24
137000 gen's fitness  :  2655.69
137100 gen's fitness  :  2655.69
137200 gen's fitness  :  2654.33
137300 gen's fitness  :  2655.69
137400 gen's fitness  :  2655.69
137500 gen's fitness  :  2654.57
137600 gen's fitness  :  2654.57
137700 gen's fitness  :  2654.57
137800 gen's fitness  :  2653.23
137900 gen's fitness  :  2654.57
138000 gen's fitness  :  2653.97
138100 gen's fitness  :  2653.42
138200 gen's fitness  :  2654.57
138300 gen's fitness  :  2654.57
138400 gen's fitness  :  2654.57
138500 gen's fitness  :  2653.95
138600 gen's fitness  :  2653.95
138700 gen's fitness  :  2653.06
138800 gen's fitness  :  2653.95
138900 gen's fitness  :  2653.95
139000 gen's fitness  :  2651.61
139100 gen's fitness  :  2653.74
139200 gen's fitness  :  2653.74
139300 gen's fitness  :  2653.23
139400 gen's fitness  :  2650.45
139500 gen's fitness  :  2653.74
139600 gen's fitness  :  2653.74
139700 gen's fitness  :  2653.4
139800 gen's fitness  :  2652.37
139900 gen's fitness  :  2652.43
140000 gen's fitness  :  2652.11
140100 gen's fitness  :  2652.11
140200 gen's fitness  :  2649.11
140300 gen's fitness  :  2649.31
140400 gen's fitness  :  2651.91
140500 gen's fitness  :  2651.01
140600 gen's fitness  :  2651.91
140700 gen's fitness  :  2651.91
140800 gen's fitness  :  2651.91
140900 gen's fitness  :  2651.91
141000 gen's fitness  :  2651.91
141100 gen's fitness  :  2651.91
141200 gen's fitness  :  2651.91
141300 gen's fitness  :  2651.91
141400 gen's fitness  :  2651.91
141500 gen's fitness  :  2651.91
141600 gen's fitness  :  2651.91
141700 gen's fitness  :  2651.01
141800 gen's fitness  :  2651.71
141900 gen's fitness  :  2651.91
142000 gen's fitness  :  2651.13
142100 gen's fitness  :  2651.91
142200 gen's fitness  :  2651.91
142300 gen's fitness  :  2651.91
142400 gen's fitness  :  2651.91
142500 gen's fitness  :  2651.91
142600 gen's fitness  :  2651.91
142700 gen's fitness  :  2651.91
142800 gen's fitness  :  2651.82
142900 gen's fitness  :  2651.91
143000 gen's fitness  :  2651.91
143100 gen's fitness  :  2651.11
143200 gen's fitness  :  2651.05
143300 gen's fitness  :  2651.91
143400 gen's fitness  :  2651.91
143500 gen's fitness  :  2651.91
143600 gen's fitness  :  2651.91
143700 gen's fitness  :  2651.14
143800 gen's fitness  :  2647.03
143900 gen's fitness  :  2650.87
144000 gen's fitness  :  2651.91
144100 gen's fitness  :  2649.34
144200 gen's fitness  :  2650.7
144300 gen's fitness  :  2651.91
144400 gen's fitness  :  2651.69
144500 gen's fitness  :  2651.01
144600 gen's fitness  :  2651.91
144700 gen's fitness  :  2651.91
144800 gen's fitness  :  2651.08
144900 gen's fitness  :  2651.91
145000 gen's fitness  :  2651.01
145100 gen's fitness  :  2650.85
145200 gen's fitness  :  2650.06
145300 gen's fitness  :  2651.31
145400 gen's fitness  :  2651.31
145500 gen's fitness  :  2651.31
145600 gen's fitness  :  2647.64
145700 gen's fitness  :  2651.31
145800 gen's fitness  :  2651.31
145900 gen's fitness  :  2651.31
146000 gen's fitness  :  2651.31
146100 gen's fitness  :  2651.31
146200 gen's fitness  :  2651.31
146300 gen's fitness  :  2651.31
146400 gen's fitness  :  2651.31
146500 gen's fitness  :  2651.31
146600 gen's fitness  :  2651
146700 gen's fitness  :  2650.73
146800 gen's fitness  :  2650.58
146900 gen's fitness  :  2651
147000 gen's fitness  :  2651
147100 gen's fitness  :  2651
147200 gen's fitness  :  2651
147300 gen's fitness  :  2651
147400 gen's fitness  :  2651
147500 gen's fitness  :  2650.7
147600 gen's fitness  :  2651
147700 gen's fitness  :  2651
147800 gen's fitness  :  2651
147900 gen's fitness  :  2651
148000 gen's fitness  :  2651
148100 gen's fitness  :  2646.64
148200 gen's fitness  :  2651
148300 gen's fitness  :  2648.29
148400 gen's fitness  :  2650.29
148500 gen's fitness  :  2650.29
148600 gen's fitness  :  2649.61
148700 gen's fitness  :  2650.29
148800 gen's fitness  :  2650.29
148900 gen's fitness  :  2647.93
149000 gen's fitness  :  2648.44
149100 gen's fitness  :  2650.06
149200 gen's fitness  :  2650.06
149300 gen's fitness  :  2650.06
149400 gen's fitness  :  2649.1
149500 gen's fitness  :  2649.31
149600 gen's fitness  :  2649.31
149700 gen's fitness  :  2649.31
149800 gen's fitness  :  2647.83
149900 gen's fitness  :  2649.31
150000 gen's fitness  :  2649.31
150100 gen's fitness  :  2649.31
150200 gen's fitness  :  2648.41
150300 gen's fitness  :  2649.31
150400 gen's fitness  :  2645
150500 gen's fitness  :  2649.31
150600 gen's fitness  :  2649.31
150700 gen's fitness  :  2649.31
150800 gen's fitness  :  2649.31
150900 gen's fitness  :  2649.31
151000 gen's fitness  :  2647.5
151100 gen's fitness  :  2648.78
151200 gen's fitness  :  2645.22
151300 gen's fitness  :  2649.31
151400 gen's fitness  :  2649.31
151500 gen's fitness  :  2649.31
151600 gen's fitness  :  2648.09
151700 gen's fitness  :  2649.31
151800 gen's fitness  :  2649.31
151900 gen's fitness  :  2649.31
152000 gen's fitness  :  2646.69
152100 gen's fitness  :  2648.61
152200 gen's fitness  :  2649.31
152300 gen's fitness  :  2649.31
152400 gen's fitness  :  2649.31
152500 gen's fitness  :  2643.22
152600 gen's fitness  :  2643.21
152700 gen's fitness  :  2643.22
152800 gen's fitness  :  2643.22
152900 gen's fitness  :  2642.27
153000 gen's fitness  :  2643.22
153100 gen's fitness  :  2643.22
153200 gen's fitness  :  2643.22
153300 gen's fitness  :  2643.22
153400 gen's fitness  :  2640.59
153500 gen's fitness  :  2643.22
153600 gen's fitness  :  2643.22
153700 gen's fitness  :  2643.01
153800 gen's fitness  :  2643.22
153900 gen's fitness  :  2642.88
154000 gen's fitness  :  2642.88
154100 gen's fitness  :  2638.9
154200 gen's fitness  :  2643.22
154300 gen's fitness  :  2642.8
154400 gen's fitness  :  2640.63
154500 gen's fitness  :  2642.33
154600 gen's fitness  :  2643.22
154700 gen's fitness  :  2642.31
154800 gen's fitness  :  2643.22
154900 gen's fitness  :  2640.58
155000 gen's fitness  :  2643.22
155100 gen's fitness  :  2642.89
155200 gen's fitness  :  2643.22
155300 gen's fitness  :  2642.3
155400 gen's fitness  :  2643.22
155500 gen's fitness  :  2643.22
155600 gen's fitness  :  2643.17
155700 gen's fitness  :  2642.8
155800 gen's fitness  :  2643.22
155900 gen's fitness  :  2643.22
156000 gen's fitness  :  2643.22
156100 gen's fitness  :  2643.22
156200 gen's fitness  :  2643.22
156300 gen's fitness  :  2643.22
156400 gen's fitness  :  2643.22
156500 gen's fitness  :  2643.22
156600 gen's fitness  :  2640.5
156700 gen's fitness  :  2640.31
156800 gen's fitness  :  2643.22
156900 gen's fitness  :  2643.22
157000 gen's fitness  :  2643.22
157100 gen's fitness  :  2643.08
157200 gen's fitness  :  2643.08
157300 gen's fitness  :  2643.08
157400 gen's fitness  :  2643.08
157500 gen's fitness  :  2643.08
157600 gen's fitness  :  2643.08
157700 gen's fitness  :  2641.17
157800 gen's fitness  :  2643.08
157900 gen's fitness  :  2643.08
158000 gen's fitness  :  2643.08
158100 gen's fitness  :  2642.92
158200 gen's fitness  :  2643.08
158300 gen's fitness  :  2641.68
158400 gen's fitness  :  2643.08
158500 gen's fitness  :  2643.08
158600 gen's fitness  :  2643.08
158700 gen's fitness  :  2643.01
158800 gen's fitness  :  2641.85
158900 gen's fitness  :  2642.97
159000 gen's fitness  :  2643.08
159100 gen's fitness  :  2643.08
159200 gen's fitness  :  2643.08
159300 gen's fitness  :  2643.08
159400 gen's fitness  :  2643.08
159500 gen's fitness  :  2643.08
159600 gen's fitness  :  2642.41
159700 gen's fitness  :  2643.08
159800 gen's fitness  :  2643.08
159900 gen's fitness  :  2643.08
160000 gen's fitness  :  2643.08
160100 gen's fitness  :  2643.08
160200 gen's fitness  :  2638.76
160300 gen's fitness  :  2643.08
160400 gen's fitness  :  2643.08
160500 gen's fitness  :  2643.08
160600 gen's fitness  :  2643.03
160700 gen's fitness  :  2641.62
160800 gen's fitness  :  2643.08
160900 gen's fitness  :  2642.13
161000 gen's fitness  :  2642.6
161100 gen's fitness  :  2642.6
161200 gen's fitness  :  2642.05
161300 gen's fitness  :  2642.6
161400 gen's fitness  :  2642.6
161500 gen's fitness  :  2642.6
161600 gen's fitness  :  2641.17
161700 gen's fitness  :  2640.35
161800 gen's fitness  :  2642.07
161900 gen's fitness  :  2640.35
162000 gen's fitness  :  2642.6
162100 gen's fitness  :  2641.38
162200 gen's fitness  :  2642.6
162300 gen's fitness  :  2642.6
162400 gen's fitness  :  2642.6
162500 gen's fitness  :  2642.41
162600 gen's fitness  :  2642.07
162700 gen's fitness  :  2642.41
162800 gen's fitness  :  2642.41
162900 gen's fitness  :  2642.41
163000 gen's fitness  :  2641.35
163100 gen's fitness  :  2642.41
163200 gen's fitness  :  2642.41
163300 gen's fitness  :  2642.22
163400 gen's fitness  :  2642.41
163500 gen's fitness  :  2642.41
163600 gen's fitness  :  2641.15
163700 gen's fitness  :  2642.41
163800 gen's fitness  :  2639.68
163900 gen's fitness  :  2642.41
164000 gen's fitness  :  2642.41
164100 gen's fitness  :  2641.86
164200 gen's fitness  :  2642.32
164300 gen's fitness  :  2641.51
164400 gen's fitness  :  2642.41
164500 gen's fitness  :  2639.68
164600 gen's fitness  :  2642.35
164700 gen's fitness  :  2642.41
164800 gen's fitness  :  2642.41
164900 gen's fitness  :  2642.41
